dato;klokkeslett;stop_name;tid_dag;faktisk_tid;avstand;normal_tid;ko_min_km;forsinkelser;bil
2025-12-31;16:30;Isrenna nord;Ettermiddag;2,4800004959106445;1,4748496838254317;2,450000762939453;0,020340874938101338;14,433333333333334;690,3588161490707
2025-12-31;15:45;Isrenna nord;Ettermiddag;2,6200008392333984;1,4748496838254317;2,450000762939453;0,11526603569050031;1,2333333333333334;690,3588161490707
2025-12-31;16:00;Isrenna nord;Ettermiddag;2,6100006103515625;1,4748496838254317;2,450000762939453;0,10848552850288132;;690,3588161490707
2025-12-31;16:15;Isrenna nord;Ettermiddag;2,5699996948242188;1,4748496838254317;2,450000762939453;0,08136349975240535;;690,3588161490707
2025-12-31;15:00;Isrenna nord;Ettermiddag;1,6800003051757812;1,4748496838254317;2,450000762939453;-0,5220874142010609;;690,3588161490707
2025-12-31;15:30;Isrenna nord;Ettermiddag;2,5799999237060547;1,4748496838254317;2,450000762939453;0,08814400694002435;;690,3588161490707
2025-12-31;15:15;Isrenna nord;Ettermiddag;2,720001220703125;1,4748496838254317;2,450000762939453;0,18306981431717895;9,266666666666667;690,3588161490707
2025-12-31;14:15;Isrenna nord;Ettermiddag;2,0099992752075195;1,4748496838254317;2,450000762939453;-0,2983364966324349;1,1166666666666667;690,3588161490707
2025-12-31;14:45;Isrenna nord;Ettermiddag;2,65000057220459;1,4748496838254317;2,450000762939453;0,13560691062860164;6,633333333333334;690,3588161490707
2026-01-01;16:00;Isrenna nord;Ettermiddag;2,59999942779541;1,4748496838254317;2,450000762939453;0,1017043746905067;;690,3588161490707
2026-01-01;14:00;Isrenna nord;Ettermiddag;2,510000228881836;1,4748496838254317;2,450000762939453;0,040681749876202676;;690,3588161490707
2026-01-01;15:15;Isrenna nord;Ettermiddag;2,630000114440918;1,4748496838254317;2,450000762939453;0,12204589625336366;;690,3588161490707
2026-01-01;15:00;Isrenna nord;Ettermiddag;2,6999998092651367;1,4748496838254317;2,450000762939453;0,16950815331718533;;690,3588161490707
2026-01-01;16:15;Isrenna nord;Ettermiddag;2,689999580383301;1,4748496838254317;2,450000762939453;0,16272764612956633;11,15;690,3588161490707
2026-01-01;16:45;Isrenna nord;Ettermiddag;2,5;1,4748496838254317;2,450000762939453;0,03390124268858368;6,266666666666667;690,3588161490707
2026-01-02;16:15;Isrenna nord;Ettermiddag;2,6000003814697266;1,4748496838254317;2,450000762939453;0,10170502131526232;5,949999999999999;690,3588161490707
2026-01-02;14:45;Isrenna nord;Ettermiddag;2,4800004959106445;1,4748496838254317;2,450000762939453;0,020340874938101338;2,7333333333333334;690,3588161490707
2026-01-02;14:15;Isrenna nord;Ettermiddag;2,5000009536743164;1,4748496838254317;2,450000762939453;0,033901889313339324;7,283333333333333;690,3588161490707
2026-01-02;14:30;Isrenna nord;Ettermiddag;2,530000686645508;1,4748496838254317;2,450000762939453;0,05424276425144066;7,283333333333333;690,3588161490707
2026-01-02;14:00;Isrenna nord;Ettermiddag;2,619999885559082;1,4748496838254317;2,450000762939453;0,11526538906574467;1,7666666666666666;690,3588161490707
2026-01-02;15:30;Isrenna nord;Ettermiddag;2,609999656677246;1,4748496838254317;2,450000762939453;0,10848488187812569;8,525;690,3588161490707
2026-01-02;15:15;Isrenna nord;Ettermiddag;2,8000001907348633;1,4748496838254317;2,450000762939453;0,237311931943864;8,458333333333334;690,3588161490707
2026-01-02;15:00;Isrenna nord;Ettermiddag;2,5;1,4748496838254317;2,450000762939453;0,03390124268858368;6,933333333333334;690,3588161490707
2026-01-02;16:30;Isrenna nord;Ettermiddag;2,619999885559082;1,4748496838254317;2,450000762939453;0,11526538906574467;7,966666666666667;690,3588161490707
2026-01-02;16:45;Isrenna nord;Ettermiddag;2,5;1,4748496838254317;2,450000762939453;0,03390124268858368;6,716666666666667;690,3588161490707
2026-01-02;15:45;Isrenna nord;Ettermiddag;2,8199996948242188;1,4748496838254317;2,450000762939453;0,2508722996943463;4,241666666666667;690,3588161490707
2026-01-02;16:00;Isrenna nord;Ettermiddag;2,9200000762939453;1,4748496838254317;2,450000762939453;0,31867607832102496;3,7916666666666665;690,3588161490707
2026-01-03;15:15;Isrenna nord;Ettermiddag;2,3500003814697266;1,4748496838254317;2,450000762939453;-0,06780377862667865;0,7333333333333333;690,3588161490707
2026-01-03;15:00;Isrenna nord;Ettermiddag;2,3999996185302734;1,4748496838254317;2,450000762939453;-0,03390253593809496;5,6;690,3588161490707
2026-01-03;14:45;Isrenna nord;Ettermiddag;2,2899999618530273;1,4748496838254317;2,450000762939453;-0,10848617512763696;5,95;690,3588161490707
2026-01-03;14:30;Isrenna nord;Ettermiddag;2,7100000381469727;1,4748496838254317;2,450000762939453;0,17628866050480432;5,05;690,3588161490707
2026-01-03;14:00;Isrenna nord;Ettermiddag;2,489999771118164;1,4748496838254317;2,450000762939453;0,027120735500964693;2,4166666666666665;690,3588161490707
2026-01-03;14:15;Isrenna nord;Ettermiddag;2,4200000762939453;1,4748496838254317;2,450000762939453;-0,020341521562856978;3,6166666666666667;690,3588161490707
2026-01-04;15:00;Isrenna nord;Ettermiddag;2,429999351501465;1,4748496838254317;2,450000762939453;-0,013561660999993622;;690,3588161490707
2026-01-04;16:45;Isrenna nord;Ettermiddag;2,630000114440918;1,4748496838254317;2,450000762939453;0,12204589625336366;6,7;690,3588161490707
2026-01-04;16:30;Isrenna nord;Ettermiddag;2,6499996185302734;1,4748496838254317;2,450000762939453;0,135606264003846;;690,3588161490707
2026-01-04;14:30;Isrenna nord;Ettermiddag;2,1700000762939453;1,4748496838254317;2,450000762939453;-0,18985032150479794;;690,3588161490707
2026-01-04;15:30;Isrenna nord;Ettermiddag;2,3500003814697266;1,4748496838254317;2,450000762939453;-0,06780377862667865;;690,3588161490707
2026-01-04;16:00;Isrenna nord;Ettermiddag;2,3600006103515625;1,4748496838254317;2,450000762939453;-0,061023271439059654;5,766666666666667;690,3588161490707
2026-01-04;15:15;Isrenna nord;Ettermiddag;2,3600006103515625;1,4748496838254317;2,450000762939453;-0,061023271439059654;12,566666666666666;690,3588161490707
2026-01-04;14:00;Isrenna nord;Ettermiddag;2,34999942779541;1,4748496838254317;2,450000762939453;-0,06780442525143428;4,916666666666667;690,3588161490707
2026-01-04;14:45;Isrenna nord;Ettermiddag;2,4600000381469727;1,4748496838254317;2,450000762939453;0,006779860562863354;6,766666666666667;690,3588161490707
2026-01-04;15:45;Isrenna nord;Ettermiddag;3,3700008392333984;1,4748496838254317;2,450000762939453;0,6237924355163232;10,066666666666666;690,3588161490707
2026-01-04;14:15;Isrenna nord;Ettermiddag;2,3000001907348633;1,4748496838254317;2,450000762939453;-0,10170566794001797;4,916666666666667;690,3588161490707
2026-01-04;16:15;Isrenna nord;Ettermiddag;2,4499998092651367;1,4748496838254317;2,450000762939453;-6,466247556378974e-07;5,766666666666667;690,3588161490707
2026-01-05;16:15;Isrenna nord;Ettermiddag;2,9499988555908203;1,4748496838254317;2,450000762939453;0,33901630663437066;12,008333333333333;690,3588161490707
2026-01-05;16:45;Isrenna nord;Ettermiddag;2,6300010681152344;1,4748496838254317;2,450000762939453;0,12204654287811931;;690,3588161490707
2026-01-05;14:30;Isrenna nord;Ettermiddag;3,0400009155273438;1,4748496838254317;2,450000762939453;0,4000408713229416;8,816666666666666;690,3588161490707
2026-01-05;14:45;Isrenna nord;Ettermiddag;2,5699987411499023;1,4748496838254317;2,450000762939453;0,08136285312764971;5,366666666666666;690,3588161490707
2026-01-05;14:15;Isrenna nord;Ettermiddag;2,7599992752075195;1,4748496838254317;2,450000762939453;0,210189903193388;12,75;690,3588161490707
2026-01-05;16:00;Isrenna nord;Ettermiddag;2,6100006103515625;1,4748496838254317;2,450000762939453;0,10848552850288132;11,266666666666667;690,3588161490707
2026-01-05;14:00;Isrenna nord;Ettermiddag;2,619999885559082;1,4748496838254317;2,450000762939453;0,11526538906574467;1,6666666666666667;690,3588161490707
2026-01-05;15:15;Isrenna nord;Ettermiddag;2,7500009536743164;1,4748496838254317;2,450000762939453;0,2034106892552803;4,733333333333333;690,3588161490707
2026-01-05;15:00;Isrenna nord;Ettermiddag;2,570000648498535;1,4748496838254317;2,450000762939453;0,081364146377161;;690,3588161490707
2026-01-05;16:30;Isrenna nord;Ettermiddag;2,989999771118164;1,4748496838254317;2,450000762939453;0,36613833538484664;13,9;690,3588161490707
2026-01-05;15:30;Isrenna nord;Ettermiddag;2,9600000381469727;1,4748496838254317;2,450000762939453;0,3457974604467453;6,616666666666666;690,3588161490707
2026-01-05;15:45;Isrenna nord;Ettermiddag;2,1099987030029297;1,4748496838254317;2,450000762939453;-0,2305333646305119;15,366666666666667;690,3588161490707
2026-01-06;14:00;Isrenna nord;Ettermiddag;2,6999998092651367;1,4748496838254317;2,450000762939453;0,16950815331718533;9,958333333333334;690,3588161490707
2026-01-06;14:30;Isrenna nord;Ettermiddag;2,4900007247924805;1,4748496838254317;2,450000762939453;0,02712138212572033;3,066666666666667;690,3588161490707
2026-01-06;15:15;Isrenna nord;Ettermiddag;3,0799989700317383;1,4748496838254317;2,450000762939453;0,4271609601991507;3,4;690,3588161490707
2026-01-06;16:30;Isrenna nord;Ettermiddag;2,8500003814697266;1,4748496838254317;2,450000762939453;0,2712138212572033;14,816666666666666;690,3588161490707
2026-01-06;14:45;Isrenna nord;Ettermiddag;2,5799989700317383;1,4748496838254317;2,450000762939453;0,0881433603152687;6,483333333333333;690,3588161490707
2026-01-06;16:45;Isrenna nord;Ettermiddag;2,7799997329711914;1,4748496838254317;2,450000762939453;0,223750917568626;4,416666666666666;690,3588161490707
2026-01-06;15:30;Isrenna nord;Ettermiddag;2,5699996948242188;1,4748496838254317;2,450000762939453;0,08136349975240535;5,891666666666667;690,3588161490707
2026-01-06;16:15;Isrenna nord;Ettermiddag;2,989999771118164;1,4748496838254317;2,450000762939453;0,36613833538484664;;690,3588161490707
2026-01-06;15:00;Isrenna nord;Ettermiddag;0,48000049591064453;1,4748496838254317;2,450000762939453;-1,3357295245974266;4,283333333333333;690,3588161490707
2026-01-06;15:45;Isrenna nord;Ettermiddag;2,899998664855957;1,4748496838254317;2,450000762939453;0,30511441732103134;9,175;690,3588161490707
2026-01-06;16:00;Isrenna nord;Ettermiddag;2,8000001907348633;1,4748496838254317;2,450000762939453;0,237311931943864;11,533333333333333;690,3588161490707
2026-01-06;14:15;Isrenna nord;Ettermiddag;2,5399999618530273;1,4748496838254317;2,450000762939453;0,06102262481430402;12,9;690,3588161490707
2026-01-07;14:30;Isrenna nord;Ettermiddag;2,630000114440918;1,4748496838254317;2,450000762939453;0,12204589625336366;2,1;690,3588161490707
2026-01-07;16:30;Isrenna nord;Ettermiddag;2,739999771118164;1,4748496838254317;2,450000762939453;0,19662953544290568;7,433333333333334;690,3588161490707
2026-01-07;14:45;Isrenna nord;Ettermiddag;2,7200002670288086;1,4748496838254317;2,450000762939453;0,18306916769242332;3,1;690,3588161490707
2026-01-07;16:00;Isrenna nord;Ettermiddag;2,6000003814697266;1,4748496838254317;2,450000762939453;0,10170502131526232;3,125;690,3588161490707
2026-01-07;16:45;Isrenna nord;Ettermiddag;2,729999542236328;1,4748496838254317;2,450000762939453;0,18984902825528668;4,233333333333333;690,3588161490707
2026-01-07;17:00;Isrenna nord;Ettermiddag;2,339999198913574;1,4748496838254317;2,450000762939453;-0,07458493243905327;;690,3588161490707
2026-01-07;15:00;Isrenna nord;Ettermiddag;3,270000457763672;1,4748496838254317;2,450000762939453;0,5559886568896446;3,316666666666667;690,3588161490707
2026-01-07;15:15;Isrenna nord;Ettermiddag;2,8999996185302734;1,4748496838254317;2,450000762939453;0,30511506394578697;4,316666666666666;690,3588161490707
2026-01-07;16:15;Isrenna nord;Ettermiddag;2,5299997329711914;1,4748496838254317;2,450000762939453;0,05424211762668502;6,583333333333333;690,3588161490707
2026-01-07;14:15;Isrenna nord;Ettermiddag;2,789999008178711;1,4748496838254317;2,450000762939453;0,23053077813148934;4,433333333333334;690,3588161490707
2026-01-07;15:45;Isrenna nord;Ettermiddag;2,7400007247924805;1,4748496838254317;2,450000762939453;0,1966301820676613;2,2583333333333333;690,3588161490707
2026-01-07;14:00;Isrenna nord;Ettermiddag;2,5399999618530273;1,4748496838254317;2,450000762939453;0,06102262481430402;3,533333333333333;690,3588161490707
2026-01-07;15:30;Isrenna nord;Ettermiddag;2,6899986267089844;1,4748496838254317;2,450000762939453;0,1627269995048107;4,833333333333333;690,3588161490707
2026-01-08;15:30;Isrenna nord;Ettermiddag;2,719999313354492;1,4748496838254317;2,450000762939453;0,1830685210676677;6,808333333333334;690,3588161490707
2026-01-08;14:15;Isrenna nord;Ettermiddag;2,6499996185302734;1,4748496838254317;2,450000762939453;0,135606264003846;2,966666666666667;690,3588161490707
2026-01-08;14:45;Isrenna nord;Ettermiddag;2,880000114440918;1,4748496838254317;2,450000762939453;0,29155469619530466;;690,3588161490707
2026-01-08;14:30;Isrenna nord;Ettermiddag;2,65000057220459;1,4748496838254317;2,450000762939453;0,13560691062860164;1,1666666666666667;690,3588161490707
2026-01-08;16:45;Isrenna nord;Ettermiddag;2,3899993896484375;1,4748496838254317;2,450000762939453;-0,040683043125713955;3,7333333333333334;690,3588161490707
2026-01-08;16:30;Isrenna nord;Ettermiddag;2,6399993896484375;1,4748496838254317;2,450000762939453;0,12882575681622702;9,591666666666667;690,3588161490707
2026-01-08;15:15;Isrenna nord;Ettermiddag;2,7799997329711914;1,4748496838254317;2,450000762939453;0,223750917568626;5,083333333333333;690,3588161490707
2026-01-08;15:00;Isrenna nord;Ettermiddag;2,6800003051757812;1,4748496838254317;2,450000762939453;0,155947785566703;14,575;690,3588161490707
2026-01-08;16:00;Isrenna nord;Ettermiddag;2,9300003051757812;1,4748496838254317;2,450000762939453;0,325456585508644;10,675;690,3588161490707
2026-01-08;15:45;Isrenna nord;Ettermiddag;2,6399993896484375;1,4748496838254317;2,450000762939453;0,12882575681622702;2,5;690,3588161490707
2026-01-08;14:00;Isrenna nord;Ettermiddag;2,560000419616699;1,4748496838254317;2,450000762939453;0,074583639189542;5,783333333333333;690,3588161490707
2026-01-08;16:15;Isrenna nord;Ettermiddag;2,8000001907348633;1,4748496838254317;2,450000762939453;0,237311931943864;8,233333333333334;690,3588161490707
2026-01-09;15:45;Isrenna nord;Ettermiddag;2,609999656677246;1,4748496838254317;2,450000762939453;0,10848488187812569;3,8;690,3588161490707
2026-01-09;16:45;Isrenna nord;Ettermiddag;2,590001106262207;1,4748496838254317;2,450000762939453;0,09492516075239897;5,175;690,3588161490707
2026-01-09;16:15;Isrenna nord;Ettermiddag;2,779998779296875;1,4748496838254317;2,450000762939453;0,22375027094387037;8,833333333333332;690,3588161490707
2026-01-09;16:00;Isrenna nord;Ettermiddag;2,75;1,4748496838254317;2,450000762939453;0,20341004263052465;;690,3588161490707
2026-01-09;17:00;Isrenna nord;Ettermiddag;2,6000003814697266;1,4748496838254317;2,450000762939453;0,10170502131526232;;690,3588161490707
2026-01-09;15:00;Isrenna nord;Ettermiddag;2,8000011444091797;1,4748496838254317;2,450000762939453;0,23731257856861962;17,675;690,3588161490707
2026-01-09;15:30;Isrenna nord;Ettermiddag;2,7799997329711914;1,4748496838254317;2,450000762939453;0,223750917568626;8,808333333333334;690,3588161490707
2026-01-09;15:15;Isrenna nord;Ettermiddag;2,8400001525878906;1,4748496838254317;2,450000762939453;0,2644333140695843;7,5249999999999995;690,3588161490707
2026-01-09;14:15;Isrenna nord;Ettermiddag;2,59999942779541;1,4748496838254317;2,450000762939453;0,1017043746905067;8,166666666666666;690,3588161490707
2026-01-09;14:00;Isrenna nord;Ettermiddag;2,4700002670288086;1,4748496838254317;2,450000762939453;0,013560367750482347;3,0833333333333335;690,3588161490707
2026-01-09;14:45;Isrenna nord;Ettermiddag;2,560000419616699;1,4748496838254317;2,450000762939453;0,074583639189542;;690,3588161490707
2026-01-09;14:30;Isrenna nord;Ettermiddag;2,6599998474121094;1,4748496838254317;2,450000762939453;0,142386771191465;2,35;690,3588161490707
2026-01-09;16:30;Isrenna nord;Ettermiddag;2,880000114440918;1,4748496838254317;2,450000762939453;0,29155469619530466;8,3;690,3588161490707
2026-01-11;16:45;Isrenna nord;Ettermiddag;2,270000457763672;1,4748496838254317;2,450000762939453;-0,12204654287811931;;690,3588161490707
2026-01-11;14:00;Isrenna nord;Ettermiddag;2,3700008392333984;1,4748496838254317;2,450000762939453;-0,05424276425144066;;690,3588161490707
2026-01-11;15:15;Isrenna nord;Ettermiddag;2,460000991821289;1,4748496838254317;2,450000762939453;0,006780507187618992;8,566666666666666;690,3588161490707
2026-01-11;16:15;Isrenna nord;Ettermiddag;2,460000991821289;1,4748496838254317;2,450000762939453;0,006780507187618992;;690,3588161490707
2026-01-11;16:30;Isrenna nord;Ettermiddag;2,3800010681152344;1,4748496838254317;2,450000762939453;-0,04746225706382167;7,633333333333334;690,3588161490707
2026-01-11;15:45;Isrenna nord;Ettermiddag;2,4099998474121094;1,4748496838254317;2,450000762939453;-0,02712202875047597;;690,3588161490707
2026-01-11;16:00;Isrenna nord;Ettermiddag;2,369999885559082;1,4748496838254317;2,450000762939453;-0,0542434108761963;8,966666666666667;690,3588161490707
2026-01-11;15:30;Isrenna nord;Ettermiddag;2,359999656677246;1,4748496838254317;2,450000762939453;-0,06102391806381529;7,716666666666667;690,3588161490707
2026-01-11;14:45;Isrenna nord;Ettermiddag;2,4499998092651367;1,4748496838254317;2,450000762939453;-6,466247556378974e-07;;690,3588161490707
2026-01-11;15:00;Isrenna nord;Ettermiddag;2,3700008392333984;1,4748496838254317;2,450000762939453;-0,05424276425144066;8,566666666666666;690,3588161490707
2026-01-12;15:00;Isrenna nord;Ettermiddag;2,5500011444091797;1,4748496838254317;2,450000762939453;0,06780377862667865;;690,3588161490707
2026-01-12;16:45;Isrenna nord;Ettermiddag;2,84999942779541;1,4748496838254317;2,450000762939453;0,27121317463244765;4,983333333333333;690,3588161490707
2026-01-12;16:30;Isrenna nord;Ettermiddag;2,979999542236328;1,4748496838254317;2,450000762939453;0,35935782819722767;11,116666666666667;690,3588161490707
2026-01-12;14:45;Isrenna nord;Ettermiddag;2,4899988174438477;1,4748496838254317;2,450000762939453;0,027120088876209054;3,35;690,3588161490707
2026-01-12;15:30;Isrenna nord;Ettermiddag;2,979999542236328;1,4748496838254317;2,450000762939453;0,35935782819722767;5,083333333333333;690,3588161490707
2026-01-12;14:15;Isrenna nord;Ettermiddag;2,5500001907348633;1,4748496838254317;2,450000762939453;0,067803132001923;8,733333333333334;690,3588161490707
2026-01-12;14:30;Isrenna nord;Ettermiddag;2,7300004959106445;1,4748496838254317;2,450000762939453;0,1898496748800423;5,316666666666666;690,3588161490707
2026-01-12;15:45;Isrenna nord;Ettermiddag;2,7799997329711914;1,4748496838254317;2,450000762939453;0,223750917568626;6,383333333333334;690,3588161490707
2026-01-12;16:00;Isrenna nord;Ettermiddag;2,7300004959106445;1,4748496838254317;2,450000762939453;0,1898496748800423;4,575;690,3588161490707
2026-01-12;16:15;Isrenna nord;Ettermiddag;2,589999198913574;1,4748496838254317;2,450000762939453;0,0949238675028877;11,116666666666667;690,3588161490707
2026-01-12;15:15;Isrenna nord;Ettermiddag;2,6000003814697266;1,4748496838254317;2,450000762939453;0,10170502131526232;10,8;690,3588161490707
2026-01-12;17:00;Isrenna nord;Ettermiddag;2,809999465942383;1,4748496838254317;2,450000762939453;0,24409179250672733;;690,3588161490707
2026-01-12;14:00;Isrenna nord;Ettermiddag;2,4900007247924805;1,4748496838254317;2,450000762939453;0,02712138212572033;13,016666666666667;690,3588161490707
2026-01-13;15:00;Isrenna nord;Ettermiddag;2,59999942779541;1,4748496838254317;2,450000762939453;0,1017043746905067;3,9166666666666665;690,3588161490707
2026-01-13;16:30;Isrenna nord;Ettermiddag;2,6400012969970703;1,4748496838254317;2,450000762939453;0,1288270500657383;5,85;690,3588161490707
2026-01-13;14:30;Isrenna nord;Ettermiddag;2,5399999618530273;1,4748496838254317;2,450000762939453;0,06102262481430402;8,816666666666666;690,3588161490707
2026-01-13;15:45;Isrenna nord;Ettermiddag;2,859999656677246;1,4748496838254317;2,450000762939453;0,2779936818200667;5,233333333333333;690,3588161490707
2026-01-13;14:15;Isrenna nord;Ettermiddag;2,6000003814697266;1,4748496838254317;2,450000762939453;0,10170502131526232;14,733333333333333;690,3588161490707
2026-01-13;15:15;Isrenna nord;Ettermiddag;2,729999542236328;1,4748496838254317;2,450000762939453;0,18984902825528668;4,375;690,3588161490707
2026-01-13;16:00;Isrenna nord;Ettermiddag;2,7899999618530273;1,4748496838254317;2,450000762939453;0,230531424756245;5,85;690,3588161490707
2026-01-13;14:00;Isrenna nord;Ettermiddag;2,6399993896484375;1,4748496838254317;2,450000762939453;0,12882575681622702;4,933333333333334;690,3588161490707
2026-01-13;14:45;Isrenna nord;Ettermiddag;2,5699996948242188;1,4748496838254317;2,450000762939453;0,08136349975240535;8,016666666666667;690,3588161490707
2026-01-13;15:30;Isrenna nord;Ettermiddag;2,6700000762939453;1,4748496838254317;2,450000762939453;0,149167278379084;4,7;690,3588161490707
2026-01-13;16:15;Isrenna nord;Ettermiddag;2,6800003051757812;1,4748496838254317;2,450000762939453;0,155947785566703;8,366666666666667;690,3588161490707
2026-01-13;16:45;Isrenna nord;Ettermiddag;2,6800003051757812;1,4748496838254317;2,450000762939453;0,155947785566703;6,5;690,3588161490707
2026-01-14;14:30;Isrenna nord;Ettermiddag;2,690000534057617;1,4748496838254317;2,450000762939453;0,162728292754322;1,4583333333333335;690,3588161490707
2026-01-14;16:45;Isrenna nord;Ettermiddag;2,8199996948242188;1,4748496838254317;2,450000762939453;0,2508722996943463;6,366666666666667;690,3588161490707
2026-01-14;14:00;Isrenna nord;Ettermiddag;2,439999580383301;1,4748496838254317;2,450000762939453;-0,00678115381237463;10,216666666666667;690,3588161490707
2026-01-14;15:15;Isrenna nord;Ettermiddag;2,640000343322754;1,4748496838254317;2,450000762939453;0,12882640344098267;4,425;690,3588161490707
2026-01-14;16:15;Isrenna nord;Ettermiddag;2,660000801086426;1,4748496838254317;2,450000762939453;0,14238741781622063;5,833333333333333;690,3588161490707
2026-01-14;16:30;Isrenna nord;Ettermiddag;2,6599998474121094;1,4748496838254317;2,450000762939453;0,142386771191465;3,616666666666667;690,3588161490707
2026-01-14;14:45;Isrenna nord;Ettermiddag;2,5799999237060547;1,4748496838254317;2,450000762939453;0,08814400694002435;1,0333333333333334;690,3588161490707
2026-01-14;15:30;Isrenna nord;Ettermiddag;2,679999351501465;1,4748496838254317;2,450000762939453;0,15594713894194737;4,283333333333333;690,3588161490707
2026-01-14;15:45;Isrenna nord;Ettermiddag;2,6300010681152344;1,4748496838254317;2,450000762939453;0,12204654287811931;7,666666666666667;690,3588161490707
2026-01-14;14:15;Isrenna nord;Ettermiddag;2,5199995040893555;1,4748496838254317;2,450000762939453;0,04746161043906603;;690,3588161490707
2026-01-14;16:00;Isrenna nord;Ettermiddag;2,6499996185302734;1,4748496838254317;2,450000762939453;0,135606264003846;5,058333333333334;690,3588161490707
2026-01-14;15:00;Isrenna nord;Ettermiddag;2,9800004959106445;1,4748496838254317;2,450000762939453;0,3593584748219833;4,583333333333333;690,3588161490707
2026-01-15;14:30;Isrenna nord;Ettermiddag;2,4499998092651367;1,4748496838254317;2,450000762939453;-6,466247556378974e-07;3,8;690,3588161490707
2026-01-15;16:15;Isrenna nord;Ettermiddag;2,669999122619629;1,4748496838254317;2,450000762939453;0,14916663175432837;9,091666666666667;690,3588161490707
2026-01-15;14:00;Isrenna nord;Ettermiddag;2,5399999618530273;1,4748496838254317;2,450000762939453;0,06102262481430402;3,85;690,3588161490707
2026-01-15;14:15;Isrenna nord;Ettermiddag;2,6299991607666016;1,4748496838254317;2,450000762939453;0,12204524962860804;9,333333333333334;690,3588161490707
2026-01-15;16:00;Isrenna nord;Ettermiddag;2,8199996948242188;1,4748496838254317;2,450000762939453;0,2508722996943463;8,383333333333333;690,3588161490707
2026-01-15;15:30;Isrenna nord;Ettermiddag;3,010000228881836;1,4748496838254317;2,450000762939453;0,3796993497600846;7,3583333333333325;690,3588161490707
2026-01-15;16:45;Isrenna nord;Ettermiddag;2,559999465942383;1,4748496838254317;2,450000762939453;0,07458299256478636;5,8;690,3588161490707
2026-01-15;16:30;Isrenna nord;Ettermiddag;2,690000534057617;1,4748496838254317;2,450000762939453;0,162728292754322;9,55;690,3588161490707
2026-01-15;15:45;Isrenna nord;Ettermiddag;2,660000801086426;1,4748496838254317;2,450000762939453;0,14238741781622063;7,949999999999999;690,3588161490707
2026-01-15;15:00;Isrenna nord;Ettermiddag;2,8000001907348633;1,4748496838254317;2,450000762939453;0,237311931943864;9,483333333333334;690,3588161490707
2026-01-15;15:15;Isrenna nord;Ettermiddag;2,6800003051757812;1,4748496838254317;2,450000762939453;0,155947785566703;6,891666666666666;690,3588161490707
2026-01-15;14:45;Isrenna nord;Ettermiddag;2,6100006103515625;1,4748496838254317;2,450000762939453;0,10848552850288132;15,766666666666667;690,3588161490707
2026-01-16;14:00;Isrenna nord;Ettermiddag;2,8000011444091797;1,4748496838254317;2,450000762939453;0,23731257856861962;8,766666666666667;690,3588161490707
2026-01-16;15:30;Isrenna nord;Ettermiddag;2,630000114440918;1,4748496838254317;2,450000762939453;0,12204589625336366;8,866666666666667;690,3588161490707
2026-01-16;17:00;Isrenna nord;Ettermiddag;2,5;1,4748496838254317;2,450000762939453;0,03390124268858368;;690,3588161490707
2026-01-16;14:30;Isrenna nord;Ettermiddag;2,7599992752075195;1,4748496838254317;2,450000762939453;0,210189903193388;3,066666666666667;690,3588161490707
2026-01-16;16:15;Isrenna nord;Ettermiddag;2,6599998474121094;1,4748496838254317;2,450000762939453;0,142386771191465;6,824999999999999;690,3588161490707
2026-01-16;14:15;Isrenna nord;Ettermiddag;2,6200008392333984;1,4748496838254317;2,450000762939453;0,11526603569050031;2,25;690,3588161490707
2026-01-16;16:00;Isrenna nord;Ettermiddag;2,809999465942383;1,4748496838254317;2,450000762939453;0,24409179250672733;10,716666666666667;690,3588161490707
2026-01-16;14:45;Isrenna nord;Ettermiddag;2,4999990463256836;1,4748496838254317;2,450000762939453;0,033900596063828045;4,5;690,3588161490707
2026-01-16;16:30;Isrenna nord;Ettermiddag;2,940000534057617;1,4748496838254317;2,450000762939453;0,33223709269626295;8,916666666666666;690,3588161490707
2026-01-16;15:00;Isrenna nord;Ettermiddag;2,520000457763672;1,4748496838254317;2,450000762939453;0,04746225706382167;14,816666666666666;690,3588161490707
2026-01-16;15:45;Isrenna nord;Ettermiddag;2,739999771118164;1,4748496838254317;2,450000762939453;0,19662953544290568;7,725;690,3588161490707
2026-01-16;15:15;Isrenna nord;Ettermiddag;2,6800003051757812;1,4748496838254317;2,450000762939453;0,155947785566703;9,75;690,3588161490707
2026-01-16;16:45;Isrenna nord;Ettermiddag;2,799999237060547;1,4748496838254317;2,450000762939453;0,23731128531910833;3,716666666666667;690,3588161490707
2026-01-17;16:15;Isrenna nord;Ettermiddag;2,5400009155273438;1,4748496838254317;2,65000057220459;-0,074583639189542;4,258333333333333;690,3588161490707
2026-01-17;15:15;Isrenna nord;Ettermiddag;2,4900007247924805;1,4748496838254317;2,65000057220459;-0,10848552850288132;6,55;690,3588161490707
2026-01-17;15:45;Isrenna nord;Ettermiddag;2,6399993896484375;1,4748496838254317;2,65000057220459;-0,00678115381237463;1,9333333333333333;690,3588161490707
2026-01-17;16:00;Isrenna nord;Ettermiddag;2,3400001525878906;1,4748496838254317;2,65000057220459;-0,2101911964428993;;690,3588161490707
2026-01-17;16:45;Isrenna nord;Ettermiddag;2,909998893737793;1,4748496838254317;2,65000057220459;0,1762880138800487;6,7;690,3588161490707
